transaction_id,merchant_id,customer_id,timestamp,amount,payment_method,device,location,account_age_days,transaction_frequency,previous_fraud_count,new_device,location_distance_km,is_fraud,hour,day_of_week,is_weekend,fraud_probability,risk_score,risk_level,risk_reasons,recommended_action
TXN006115,M0179,C004840,2026-02-12 11:00:00,661.07,Credit Card,Mobile,Chennai,1417,2,0,1,17.63,0,11,3,0,0.48034107048196434,48.03,Medium Risk,New device detected,Additional Verification
TXN006116,M0494,C006491,2026-02-12 11:10:00,75.52,Credit Card,Desktop,Chennai,27,4,0,0,24.57,0,11,3,0,0.22229214375311457,22.23,Low Risk,Very new account,Approve
TXN006117,M0490,C003232,2026-02-12 11:20:00,1308.15,UPI,Mobile,Delhi,702,2,0,1,8.35,0,11,3,0,0.4274294050881917,42.74,Medium Risk,New device detected,Additional Verification
TXN006118,M0209,C003697,2026-02-12 11:30:00,3376.13,Credit Card,Desktop,Other,2311,2,0,0,9.61,0,11,3,0,0.21925235183689595,21.93,Low Risk,No major suspicious indicators detected,Approve
TXN006119,M0073,C009468,2026-02-12 11:40:00,919.74,UPI,Desktop,Chennai,1826,3,1,0,125.75,0,11,3,0,0.4135322848801294,41.35,Medium Risk,Previous fraud history,Additional Verification
TXN006120,M0390,C003294,2026-02-12 11:50:00,147.96,UPI,Desktop,Chennai,1251,3,0,0,16.26,0,11,3,0,0.280913026173834,28.09,Low Risk,No major suspicious indicators detected,Approve
TXN006121,M0107,C007002,2026-02-12 12:00:00,55.2,UPI,Mobile,Hyderabad,1858,3,0,0,101.93,0,12,3,0,0.2925156553558185,29.25,Low Risk,No major suspicious indicators detected,Approve
TXN006122,M0345,C001630,2026-02-12 12:10:00,1578.17,UPI,Mobile,Mumbai,369,4,1,1,34.9,0,12,3,0,0.6673567572518444,66.74,Medium Risk,New device detected; Previous fraud history,Additional Verification
TXN006123,M0295,C004019,2026-02-12 12:20:00,348.11,UPI,Desktop,Mumbai,1049,8,0,0,96.54,0,12,3,0,0.43470150157360193,43.47,Medium Risk,Unusually high transaction frequency,Additional Verification
TXN006124,M0369,C004490,2026-02-12 12:30:00,272.75,Credit Card,Mobile,Mumbai,2485,4,0,0,11.1,0,12,3,0,0.3022121028487832,30.22,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN006125,M0444,C007564,2026-02-12 12:40:00,1293.34,UPI,Mobile,Pune,1398,4,0,0,25.61,0,12,3,0,0.34360353464319926,34.36,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN006126,M0284,C002017,2026-02-12 12:50:00,223.55,UPI,Mobile,Delhi,1774,7,0,0,5.23,0,12,3,0,0.326406984896325,32.64,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN006127,M0353,C008359,2026-02-12 13:00:00,864.65,Credit Card,Mobile,Pune,474,3,0,0,17.04,0,13,3,0,0.3060793566118063,30.61,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN006128,M0182,C000976,2026-02-12 13:10:00,413.11,UPI,Desktop,Other,218,5,0,0,4.71,0,13,3,0,0.30403208463887027,30.4,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN006129,M0037,C004548,2026-02-12 13:20:00,516.44,Wallet,Desktop,Other,1538,6,0,0,10.4,0,13,3,0,0.2678659980586834,26.79,Low Risk,No major suspicious indicators detected,Approve
TXN006130,M0137,C007306,2026-02-12 13:30:00,2057.54,Net Banking,Mobile,Other,987,3,0,0,69.98,0,13,3,0,0.30493080431170877,30.49,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN006131,M0338,C000860,2026-02-12 13:40:00,247.42,Credit Card,Tablet,Hyderabad,1705,3,0,0,13.59,0,13,3,0,0.29203052538528707,29.2,Low Risk,No major suspicious indicators detected,Approve
TXN006132,M0056,C003945,2026-02-12 13:50:00,225.81,UPI,Desktop,Pune,1449,5,0,0,152.14,0,13,3,0,0.2124443491463031,21.24,Low Risk,No major suspicious indicators detected,Approve
TXN006133,M0187,C000210,2026-02-12 14:00:00,329.56,UPI,Mobile,Chennai,2295,4,2,0,34.4,0,14,3,0,0.6874976684057239,68.75,Medium Risk,Previous fraud history,Additional Verification
TXN006134,M0341,C009801,2026-02-12 14:10:00,121.16,UPI,Tablet,Pune,2088,4,0,0,77.09,0,14,3,0,0.2220895127212709,22.21,Low Risk,No major suspicious indicators detected,Approve
TXN006135,M0258,C000214,2026-02-12 14:20:00,1029.08,Debit Card,Desktop,Bangalore,2077,6,0,0,48.4,0,14,3,0,0.2782051771603501,27.82,Low Risk,No major suspicious indicators detected,Approve
TXN006136,M0445,C005898,2026-02-12 14:30:00,901.03,Credit Card,Mobile,Hyderabad,1150,5,0,1,3.77,0,14,3,0,0.5092736615112873,50.93,Medium Risk,New device detected,Additional Verification
TXN006137,M0058,C005783,2026-02-12 14:40:00,399.67,UPI,Tablet,Delhi,1123,3,0,0,11.17,0,14,3,0,0.3139759746937718,31.4,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN006138,M0363,C007403,2026-02-12 14:50:00,160.11,Credit Card,Mobile,Bangalore,451,3,0,0,40.02,0,14,3,0,0.30159994368114573,30.16,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN006139,M0123,C009165,2026-02-12 15:00:00,25.91,UPI,Mobile,Kolkata,1503,3,0,1,185.44,0,15,3,0,0.4028364938535736,40.28,Medium Risk,New device detected,Additional Verification
TXN006140,M0188,C000304,2026-02-12 15:10:00,175.27,UPI,Mobile,Pune,619,3,0,0,35.27,0,15,3,0,0.26643700602058573,26.64,Low Risk,No major suspicious indicators detected,Approve
TXN006141,M0230,C007277,2026-02-12 15:20:00,320.18,UPI,Mobile,Mumbai,2127,2,0,0,35.03,0,15,3,0,0.38654794641220247,38.65,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN006142,M0168,C007001,2026-02-12 15:30:00,60.39,UPI,Mobile,Bangalore,1289,6,0,0,108.95,0,15,3,0,0.25682404829702116,25.68,Low Risk,No major suspicious indicators detected,Approve
TXN006143,M0420,C008175,2026-02-12 15:40:00,4887.81,UPI,Tablet,Kolkata,477,1,0,0,19.09,0,15,3,0,0.3134943120917061,31.35,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN006144,M0114,C000861,2026-02-12 15:50:00,611.26,UPI,Desktop,Chennai,1542,6,0,0,67.31,0,15,3,0,0.3046389899183277,30.46,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN006145,M0252,C004048,2026-02-12 16:00:00,695.35,Debit Card,Mobile,Pune,141,7,0,0,176.21,0,16,3,0,0.2233489019120122,22.33,Low Risk,No major suspicious indicators detected,Approve
TXN006146,M0107,C001856,2026-02-12 16:10:00,347.23,UPI,Desktop,Mumbai,732,3,0,0,57.24,0,16,3,0,0.3382132864446676,33.82,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN006147,M0037,C006952,2026-02-12 16:20:00,843.48,UPI,Desktop,Delhi,2265,3,0,0,30.47,0,16,3,0,0.3249175301195057,32.49,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN006148,M0335,C002168,2026-02-12 16:30:00,298.6,Debit Card,Desktop,Other,2055,6,0,0,62.94,0,16,3,0,0.2773355793592217,27.73,Low Risk,No major suspicious indicators detected,Approve
TXN006149,M0092,C005960,2026-02-12 16:40:00,343.1,Credit Card,Mobile,Hyderabad,1576,6,0,0,92.99,0,16,3,0,0.3202396348261081,32.02,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN006150,M0018,C001634,2026-02-12 16:50:00,1644.16,UPI,Mobile,Hyderabad,316,3,1,0,1.58,0,16,3,0,0.46401170299481304,46.4,Medium Risk,Previous fraud history,Additional Verification
TXN006151,M0354,C002475,2026-02-12 17:00:00,1209.54,UPI,Mobile,Kolkata,2394,4,0,0,22.56,0,17,3,0,0.38209565539809054,38.21,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN006152,M0063,C005041,2026-02-12 17:10:00,399.04,Credit Card,Mobile,Mumbai,922,3,0,0,11.1,1,17,3,0,0.38266335493493725,38.27,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN006153,M0150,C002378,2026-02-12 17:20:00,3048.71,UPI,Desktop,Hyderabad,46,4,0,0,145.97,0,17,3,0,0.2296377518121666,22.96,Low Risk,No major suspicious indicators detected,Approve
TXN006154,M0139,C009943,2026-02-12 17:30:00,371.66,UPI,Mobile,Mumbai,1698,7,0,0,30.24,0,17,3,0,0.3486489216886965,34.86,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN006155,M0186,C003412,2026-02-12 17:40:00,243.28,Net Banking,Mobile,Delhi,486,2,0,0,9.56,0,17,3,0,0.3353120616537902,33.53,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN006156,M0185,C004660,2026-02-12 17:50:00,458.04,UPI,Desktop,Hyderabad,1207,5,0,0,65.14,0,17,3,0,0.31591023684599684,31.59,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN006157,M0205,C004276,2026-02-12 18:00:00,545.05,UPI,Mobile,Delhi,1828,4,0,0,7.03,0,18,3,0,0.3246114915337364,32.46,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN006158,M0260,C004386,2026-02-12 18:10:00,122.44,Wallet,Mobile,Chennai,2496,5,0,0,59.5,0,18,3,0,0.3218903749166175,32.19,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN006159,M0214,C008678,2026-02-12 18:20:00,656.87,Credit Card,Desktop,Bangalore,2187,3,0,0,35.88,0,18,3,0,0.2992449789571653,29.92,Low Risk,No major suspicious indicators detected,Approve
TXN006160,M0256,C009553,2026-02-12 18:30:00,3343.18,Credit Card,Mobile,Mumbai,1058,5,0,0,44.44,0,18,3,0,0.2931397507782379,29.31,Low Risk,No major suspicious indicators detected,Approve
TXN006161,M0135,C007276,2026-02-12 18:40:00,1043.22,UPI,Desktop,Hyderabad,1899,5,0,0,30.1,0,18,3,0,0.3563039388385221,35.63,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN006162,M0061,C000773,2026-02-12 18:50:00,783.73,Debit Card,Mobile,Chennai,1833,7,0,0,27.71,0,18,3,0,0.3274852712624958,32.75,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN006163,M0363,C001833,2026-02-12 19:00:00,652.23,UPI,Desktop,Bangalore,1655,1,0,0,12.63,0,19,3,0,0.30402296275905955,30.4,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN006164,M0310,C007606,2026-02-12 19:10:00,148.73,Credit Card,Desktop,Delhi,1661,5,0,0,88.95,0,19,3,0,0.3021175460688758,30.21,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN006165,M0088,C001300,2026-02-12 19:20:00,148.94,UPI,Tablet,Chennai,2437,3,0,1,10.82,0,19,3,0,0.4185452546207865,41.85,Medium Risk,New device detected,Additional Verification
TXN006166,M0324,C008374,2026-02-12 19:30:00,474.9,UPI,Mobile,Kolkata,2243,7,0,1,56.89,0,19,3,0,0.4135435440479242,41.35,Medium Risk,New device detected,Additional Verification
TXN006167,M0476,C009455,2026-02-12 19:40:00,262.91,Credit Card,Mobile,Delhi,331,4,0,0,24.7,0,19,3,0,0.3737381978293198,37.37,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN006168,M0207,C008338,2026-02-12 19:50:00,94.95,Debit Card,Desktop,Bangalore,2261,4,1,1,20.65,0,19,3,0,0.47887775780603725,47.89,Medium Risk,New device detected; Previous fraud history,Additional Verification
TXN006169,M0129,C005164,2026-02-12 20:00:00,284.12,UPI,Mobile,Pune,1968,3,0,0,96.63,0,20,3,0,0.2096491220688938,20.96,Low Risk,No major suspicious indicators detected,Approve
TXN006170,M0311,C001840,2026-02-12 20:10:00,633.13,Credit Card,Mobile,Chennai,1927,6,0,0,3.89,0,20,3,0,0.3369025167716293,33.69,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN006171,M0003,C004595,2026-02-12 20:20:00,720.76,UPI,Desktop,Kolkata,481,7,0,0,32.37,0,20,3,0,0.3368650367193404,33.69,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN006172,M0462,C000803,2026-02-12 20:30:00,175.43,UPI,Mobile,Delhi,492,3,0,1,13.64,1,20,3,0,0.6079682009941114,60.8,Medium Risk,New device detected,Additional Verification
TXN006173,M0422,C003951,2026-02-12 20:40:00,385.32,UPI,Desktop,Other,1823,6,0,1,117.33,0,20,3,0,0.529073967588867,52.91,Medium Risk,New device detected,Additional Verification
TXN006174,M0242,C001319,2026-02-12 20:50:00,610.8,UPI,Mobile,Pune,1263,3,0,1,17.83,0,20,3,0,0.5535512140418152,55.36,Medium Risk,New device detected,Additional Verification
TXN006175,M0121,C006119,2026-02-12 21:00:00,113.49,UPI,Mobile,Other,1888,4,0,0,18.02,0,21,3,0,0.2842159253044548,28.42,Low Risk,No major suspicious indicators detected,Approve
TXN006176,M0385,C004627,2026-02-12 21:10:00,186.34,Credit Card,Mobile,Hyderabad,1161,4,0,0,30.03,0,21,3,0,0.28994995653893224,28.99,Low Risk,No major suspicious indicators detected,Approve
TXN006177,M0102,C002941,2026-02-12 21:20:00,398.14,UPI,Mobile,Chennai,1392,2,0,0,95.92,0,21,3,0,0.289051758245162,28.91,Low Risk,No major suspicious indicators detected,Approve
TXN006178,M0038,C007570,2026-02-12 21:30:00,162.52,Credit Card,Mobile,Bangalore,469,4,1,0,30.93,0,21,3,0,0.4376762283519419,43.77,Medium Risk,Previous fraud history,Additional Verification
TXN006179,M0341,C007399,2026-02-12 21:40:00,290.63,Debit Card,Mobile,Bangalore,2179,5,0,0,9.18,0,21,3,0,0.2878922501332851,28.79,Low Risk,No major suspicious indicators detected,Approve
TXN006180,M0496,C005459,2026-02-12 21:50:00,4894.09,UPI,Mobile,Other,1865,2,0,0,40.32,0,21,3,0,0.27350414560641395,27.35,Low Risk,No major suspicious indicators detected,Approve
TXN006181,M0413,C002053,2026-02-12 22:00:00,89.37,Net Banking,Mobile,Bangalore,802,3,0,0,65.29,0,22,3,0,0.2524628785479696,25.25,Low Risk,No major suspicious indicators detected,Approve
TXN006182,M0133,C006455,2026-02-12 22:10:00,1676.83,Credit Card,Mobile,Hyderabad,1187,4,0,1,7.26,0,22,3,0,0.3895626242122724,38.96,Medium Risk,New device detected,Additional Verification
TXN006183,M0497,C006306,2026-02-12 22:20:00,567.74,Net Banking,Desktop,Bangalore,1782,5,0,0,12.48,0,22,3,0,0.23853476027021533,23.85,Low Risk,No major suspicious indicators detected,Approve
TXN006184,M0202,C008408,2026-02-12 22:30:00,118.63,Credit Card,Tablet,Delhi,848,4,0,0,194.84,0,22,3,0,0.28312496659698977,28.31,Low Risk,No major suspicious indicators detected,Approve
TXN006185,M0348,C000786,2026-02-12 22:40:00,795.2,UPI,Tablet,Hyderabad,2439,5,0,1,11.28,0,22,3,0,0.35085037918894996,35.09,Medium Risk,New device detected,Additional Verification
TXN006186,M0021,C006980,2026-02-12 22:50:00,421.11,Credit Card,Mobile,Mumbai,2220,7,0,0,32.81,0,22,3,0,0.28311776232155794,28.31,Low Risk,No major suspicious indicators detected,Approve
TXN006187,M0242,C001636,2026-02-12 23:00:00,1346.6,UPI,Mobile,Kolkata,676,3,0,0,42.18,0,23,3,0,0.3127153221965306,31.27,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN006188,M0455,C007339,2026-02-12 23:10:00,780.94,UPI,Mobile,Chennai,1790,3,3,1,165.15,0,23,3,0,0.48163070781621153,48.16,Medium Risk,New device detected; Previous fraud history,Additional Verification
TXN006189,M0451,C003110,2026-02-12 23:20:00,490.94,UPI,Mobile,Hyderabad,1050,4,0,1,104.8,0,23,3,0,0.3758191402374844,37.58,Medium Risk,New device detected,Additional Verification
TXN006190,M0109,C006054,2026-02-12 23:30:00,296.95,Credit Card,Desktop,Hyderabad,2473,3,0,1,41.89,0,23,3,0,0.3476213549265674,34.76,Medium Risk,New device detected,Additional Verification
TXN006191,M0303,C005005,2026-02-12 23:40:00,1298.44,Credit Card,Mobile,Bangalore,2011,3,0,0,1.7,0,23,3,0,0.288944139506646,28.89,Low Risk,No major suspicious indicators detected,Approve
TXN006192,M0084,C005757,2026-02-12 23:50:00,272.59,Debit Card,Mobile,Chennai,1163,4,0,0,19.7,0,23,3,0,0.2747696378959826,27.48,Low Risk,No major suspicious indicators detected,Approve
TXN006193,M0083,C007446,2026-02-13 00:00:00,99.47,Net Banking,Mobile,Delhi,1177,7,0,1,13.34,0,0,4,0,0.23537156578282392,23.54,Low Risk,New device detected,Approve
TXN006194,M0291,C000285,2026-02-13 00:10:00,60.59,UPI,Mobile,Delhi,1197,3,0,1,31.55,0,0,4,0,0.30192739987250167,30.19,Medium Risk,New device detected,Additional Verification
TXN006195,M0452,C002414,2026-02-13 00:20:00,117.21,UPI,Mobile,Bangalore,2135,4,0,0,26.96,0,0,4,0,0.19708637123985012,19.71,Low Risk,No major suspicious indicators detected,Approve
TXN006196,M0069,C001644,2026-02-13 00:30:00,900.51,Credit Card,Mobile,Hyderabad,1487,6,0,0,9.2,0,0,4,0,0.27090394755286334,27.09,Low Risk,No major suspicious indicators detected,Approve
TXN006197,M0129,C007236,2026-02-13 00:40:00,280.56,Credit Card,Mobile,Other,768,5,0,0,8.8,0,0,4,0,0.21147099360008154,21.15,Low Risk,No major suspicious indicators detected,Approve
TXN006198,M0196,C009320,2026-02-13 00:50:00,186.42,Net Banking,Desktop,Pune,2342,3,0,0,13.78,0,0,4,0,0.13019274737127237,13.02,Low Risk,No major suspicious indicators detected,Approve
TXN006199,M0140,C009462,2026-02-13 01:00:00,261.5,Credit Card,Mobile,Bangalore,1611,4,1,0,31.3,0,1,4,0,0.4463027304052382,44.63,Medium Risk,Previous fraud history,Additional Verification
TXN006200,M0444,C006336,2026-02-13 01:10:00,924.68,Credit Card,Mobile,Pune,2217,3,0,0,114.86,0,1,4,0,0.1775020631196288,17.75,Low Risk,No major suspicious indicators detected,Approve
TXN006201,M0283,C000644,2026-02-13 01:20:00,760.0,UPI,Mobile,Other,1488,3,0,0,9.71,0,1,4,0,0.20638758698660947,20.64,Low Risk,No major suspicious indicators detected,Approve
TXN006202,M0312,C007312,2026-02-13 01:30:00,474.38,Wallet,Desktop,Chennai,784,6,0,0,20.57,0,1,4,0,0.1754180581803186,17.54,Low Risk,No major suspicious indicators detected,Approve
TXN006203,M0234,C008218,2026-02-13 01:40:00,221.45,UPI,Mobile,Chennai,1403,3,0,0,174.31,0,1,4,0,0.21798511798016074,21.8,Low Risk,No major suspicious indicators detected,Approve
TXN006204,M0023,C003938,2026-02-13 01:50:00,272.99,Debit Card,Mobile,Other,2433,6,1,0,29.17,0,1,4,0,0.3856088433948031,38.56,Medium Risk,Previous fraud history,Additional Verification
TXN006205,M0153,C004808,2026-02-13 02:00:00,353.42,Credit Card,Mobile,Other,1726,4,1,0,282.21,0,2,4,0,0.5894934834501706,58.95,Medium Risk,Previous fraud history; Unusual location distance,Additional Verification
TXN006206,M0277,C006337,2026-02-13 02:10:00,164.9,UPI,Mobile,Mumbai,1896,3,0,0,17.89,0,2,4,0,0.21549217181957403,21.55,Low Risk,No major suspicious indicators detected,Approve
TXN006207,M0061,C006525,2026-02-13 02:20:00,361.22,UPI,Desktop,Pune,2079,2,0,0,64.21,0,2,4,0,0.1370945648223555,13.71,Low Risk,No major suspicious indicators detected,Approve
TXN006208,M0319,C001026,2026-02-13 02:30:00,156.53,Credit Card,Mobile,Kolkata,1635,6,0,0,19.31,0,2,4,0,0.2313375784451602,23.13,Low Risk,No major suspicious indicators detected,Approve
TXN006209,M0378,C005723,2026-02-13 02:40:00,581.61,UPI,Tablet,Bangalore,921,3,0,0,59.64,0,2,4,0,0.1816714740239815,18.17,Low Risk,No major suspicious indicators detected,Approve
TXN006210,M0052,C001069,2026-02-13 02:50:00,650.78,Wallet,Mobile,Kolkata,1385,2,0,1,31.77,0,2,4,0,0.3878985604926608,38.79,Medium Risk,New device detected,Additional Verification
TXN006211,M0344,C009131,2026-02-13 03:00:00,1233.01,UPI,Mobile,Pune,151,3,0,0,8.96,0,3,4,0,0.2285276671426323,22.85,Low Risk,No major suspicious indicators detected,Approve
TXN006212,M0153,C004099,2026-02-13 03:10:00,523.47,Wallet,Tablet,Chennai,90,3,2,0,50.38,0,3,4,0,0.37904747364584157,37.9,Medium Risk,Previous fraud history,Additional Verification
TXN006213,M0237,C008016,2026-02-13 03:20:00,507.13,Credit Card,Mobile,Chennai,1435,2,0,0,126.01,0,3,4,0,0.2205318108186185,22.05,Low Risk,No major suspicious indicators detected,Approve
TXN006214,M0311,C009665,2026-02-13 03:30:00,174.91,UPI,Mobile,Delhi,254,4,0,0,1.67,0,3,4,0,0.22307971768009827,22.31,Low Risk,No major suspicious indicators detected,Approve
TXN006215,M0302,C000176,2026-02-13 03:40:00,384.71,UPI,Mobile,Delhi,617,25,0,0,12.1,0,3,4,0,0.6784467577716083,67.84,Medium Risk,Unusually high transaction frequency,Additional Verification
TXN006216,M0032,C008096,2026-02-13 03:50:00,145.11,Debit Card,Mobile,Kolkata,697,2,0,0,36.33,0,3,4,0,0.2519719033986384,25.2,Low Risk,No major suspicious indicators detected,Approve
TXN006217,M0055,C001144,2026-02-13 04:00:00,73.38,UPI,Mobile,Mumbai,2309,7,0,1,16.51,0,4,4,0,0.3923457065097959,39.23,Medium Risk,New device detected,Additional Verification
TXN006218,M0352,C005894,2026-02-13 04:10:00,309.46,Debit Card,Mobile,Other,2209,2,0,0,45.35,0,4,4,0,0.2105261563011855,21.05,Low Risk,No major suspicious indicators detected,Approve
TXN006219,M0389,C007342,2026-02-13 04:20:00,243.77,Credit Card,Mobile,Pune,1255,4,1,0,25.95,0,4,4,0,0.3918529773719891,39.19,Medium Risk,Previous fraud history,Additional Verification
TXN006220,M0036,C003511,2026-02-13 04:30:00,743.54,UPI,Mobile,Delhi,404,2,0,1,19.9,0,4,4,0,0.31221335120814026,31.22,Medium Risk,New device detected,Additional Verification
TXN006221,M0110,C004063,2026-02-13 04:40:00,154.21,Credit Card,Mobile,Kolkata,895,5,0,1,17.17,0,4,4,0,0.4817661473672976,48.18,Medium Risk,New device detected,Additional Verification
TXN006222,M0490,C007798,2026-02-13 04:50:00,6724.31,Net Banking,Mobile,Pune,940,4,0,0,64.79,0,4,4,0,0.21139695560950875,21.14,Low Risk,No major suspicious indicators detected,Approve
